FECHA HECHO,CANTIDAD,GENERO,ARMAS MEDIOS,Number of domestic violence
2019-05-29,2,F,SIN EMPLEO DE ARMAS,3
2019-05-29,1,M,ARMA BLANCA / CORTOPUNZANTE,5
2019-05-29,1,F,ARMA DE FUEGO,2
2019-05-29,3,M,CONTUNDENTES,1
2019-05-29,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2019-05-29,5,F,ARMA BLANCA / CORTOPUNZANTE,1
2019-05-29,4,F,NO REPORTADO,4
2019-05-29,1,F,CONTUNDENTES,23
2019-05-29,2,F,CONTUNDENTES,5
2019-05-29,2,F,NO REPORTADO,7
2019-05-29,1,M,CONTUNDENTES,9
2019-05-29,1,F,SIN EMPLEO DE ARMAS,13
2019-05-29,16,F,CONTUNDENTES,1
2019-05-29,14,M,NO REPORTADO,1
2019-05-30,10,F,CONTUNDENTES,1
2019-05-30,6,F,CONTUNDENTES,1
2019-05-30,1,F,NO REPORTADO,19
2019-05-30,15,M,NO REPORTADO,1
2019-05-30,4,F,NO REPORTADO,1
2019-05-30,15,F,CONTUNDENTES,1
2019-05-30,13,M,NO REPORTADO,1
2019-05-30,5,F,NO REPORTADO,1
2019-05-30,2,F,NO REPORTADO,2
2019-05-30,1,M,NO REPORTADO,5
2019-05-30,2,F,CONTUNDENTES,3
2019-05-30,2,M,NO REPORTADO,2
2019-05-30,1,M,SIN EMPLEO DE ARMAS,2
2019-05-30,1,M,CONTUNDENTES,9
2019-05-30,3,F,NO REPORTADO,2
2019-05-30,2,M,SIN EMPLEO DE ARMAS,1
2019-05-30,2,M,CONTUNDENTES,1
2019-05-30,1,F,CONTUNDENTES,33
2019-05-30,1,F,ARMA BLANCA / CORTOPUNZANTE,7
2019-05-30,9,F,CONTUNDENTES,1
2019-05-30,3,F,CONTUNDENTES,1
2019-05-30,1,M,ARMA BLANCA / CORTOPUNZANTE,3
2019-05-30,1,F,SIN EMPLEO DE ARMAS,14
2019-05-31,2,F,NO REPORTADO,4
2019-05-31,3,F,NO REPORTADO,2
2019-05-31,2,M,CONTUNDENTES,4
2019-05-31,1,M,CONTUNDENTES,9
2019-05-31,1,F,ARMA DE FUEGO,1
2019-05-31,11,M,NO REPORTADO,2
2019-05-31,1,F,NO REPORTADO,27
2019-05-31,1,F,SIN EMPLEO DE ARMAS,9
2019-05-31,1,F,ARMA BLANCA / CORTOPUNZANTE,8
2019-05-31,4,F,NO REPORTADO,1
2019-05-31,3,F,CONTUNDENTES,1
2019-05-31,15,F,NO REPORTADO,1
2019-05-31,2,M,SIN EMPLEO DE ARMAS,2
2019-05-31,2,F,SIN EMPLEO DE ARMAS,2
2019-05-31,1,M,ARMA BLANCA / CORTOPUNZANTE,5
2019-05-31,8,F,CONTUNDENTES,1
2019-05-31,1,M,NO REPORTADO,9
2019-05-31,2,F,CONTUNDENTES,7
2019-05-31,1,F,CONTUNDENTES,33
2019-05-31,1,M,SIN EMPLEO DE ARMAS,1
2019-05-31,7,F,CONTUNDENTES,1
2019-05-31,4,M,NO REPORTADO,1
2019-06-01,1,F,CONTUNDENTES,28
2019-06-01,1,F,ARMA BLANCA / CORTOPUNZANTE,7
2019-06-01,2,M,CONTUNDENTES,2
2019-06-01,3,F,CONTUNDENTES,5
2019-06-01,6,F,NO REPORTADO,1
2019-06-01,1,F,NO REPORTADO,21
2019-06-01,6,F,CONTUNDENTES,2
2019-06-01,4,M,CONTUNDENTES,1
2019-06-01,1,M,CONTUNDENTES,11
2019-06-01,13,F,CONTUNDENTES,1
2019-06-01,8,M,NO REPORTADO,1
2019-06-01,2,F,CONTUNDENTES,6
2019-06-01,2,F,NO REPORTADO,3
2019-06-01,3,M,CONTUNDENTES,1
2019-06-01,5,M,NO REPORTADO,1
2019-06-01,4,F,CONTUNDENTES,2
2019-06-01,11,M,NO REPORTADO,1
2019-06-01,1,F,SIN EMPLEO DE ARMAS,9
2019-06-01,2,M,NO REPORTADO,1
2019-06-01,4,M,NO REPORTADO,1
2019-06-01,2,M,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-01,3,F,SIN EMPLEO DE ARMAS,1
2019-06-01,9,F,NO REPORTADO,1
2019-06-01,4,F,NO REPORTADO,2
2019-06-01,1,M,SIN EMPLEO DE ARMAS,3
2019-06-01,1,M,NO REPORTADO,8
2019-06-01,6,F,SIN EMPLEO DE ARMAS,1
2019-06-02,1,F,SIN EMPLEO DE ARMAS,16
2019-06-02,1,M,ARMA BLANCA / CORTOPUNZANTE,7
2019-06-02,2,M,NO REPORTADO,1
2019-06-02,15,F,CONTUNDENTES,1
2019-06-02,1,M,CONTUNDENTES,10
2019-06-02,3,F,NO REPORTADO,3
2019-06-02,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-02,2,F,NO REPORTADO,3
2019-06-02,12,F,CONTUNDENTES,1
2019-06-02,5,F,NO REPORTADO,1
2019-06-02,1,F,NO REPORTADO,22
2019-06-02,1,F,ARMA BLANCA / CORTOPUNZANTE,8
2019-06-02,1,M,SIN EMPLEO DE ARMAS,2
2019-06-02,1,F,ARMA DE FUEGO,1
2019-06-02,4,F,CONTUNDENTES,2
2019-06-02,11,M,NO REPORTADO,1
2019-06-02,17,F,CONTUNDENTES,1
2019-06-02,2,F,CONTUNDENTES,8
2019-06-02,4,F,NO REPORTADO,3
2019-06-02,2,F,SIN EMPLEO DE ARMAS,2
2019-06-02,2,M,CONTUNDENTES,1
2019-06-02,3,F,CONTUNDENTES,1
2019-06-02,2,M,SIN EMPLEO DE ARMAS,2
2019-06-02,3,M,CONTUNDENTES,2
2019-06-02,1,F,CONTUNDENTES,38
2019-06-02,1,M,NO REPORTADO,7
2019-06-02,5,M,CONTUNDENTES,1
2019-06-03,9,F,CONTUNDENTES,1
2019-06-03,1,F,ARMA BLANCA / CORTOPUNZANTE,8
2019-06-03,5,F,NO REPORTADO,1
2019-06-03,2,F,NO REPORTADO,3
2019-06-03,1,M,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-03,4,F,CONTUNDENTES,2
2019-06-03,3,F,SIN EMPLEO DE ARMAS,1
2019-06-03,2,F,CONTUNDENTES,4
2019-06-03,2,M,NO REPORTADO,1
2019-06-03,1,F,ARMA DE FUEGO,1
2019-06-03,2,M,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-03,6,F,CONTUNDENTES,1
2019-06-03,12,F,CONTUNDENTES,1
2019-06-03,4,M,CONTUNDENTES,1
2019-06-03,1,F,NO REPORTADO,21
2019-06-03,5,F,SIN EMPLEO DE ARMAS,1
2019-06-03,1,M,SIN EMPLEO DE ARMAS,2
2019-06-03,1,F,CONTUNDENTES,44
2019-06-03,1,M,NO REPORTADO,6
2019-06-03,2,M,SIN EMPLEO DE ARMAS,1
2019-06-03,1,M,CONTUNDENTES,14
2019-06-03,2,M,CONTUNDENTES,2
2019-06-03,15,M,NO REPORTADO,1
2019-06-03,4,F,NO REPORTADO,2
2019-06-03,3,F,CONTUNDENTES,2
2019-06-03,12,M,NO REPORTADO,1
2019-06-03,1,F,SIN EMPLEO DE ARMAS,15
2019-06-03,3,F,NO REPORTADO,2
2019-06-03,3,M,CONTUNDENTES,1
2019-06-03,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-04,9,F,CONTUNDENTES,1
2019-06-04,2,M,CONTUNDENTES,2
2019-06-04,1,F,SIN EMPLEO DE ARMAS,12
2019-06-04,1,F,NO REPORTADO,20
2019-06-04,2,F,SIN EMPLEO DE ARMAS,3
2019-06-04,2,M,NO REPORTADO,1
2019-06-04,1,F,CONTUNDENTES,25
2019-06-04,1,M,ARMA BLANCA / CORTOPUNZANTE,4
2019-06-04,2,F,CONTUNDENTES,10
2019-06-04,1,M,NO REPORTADO,12
2019-06-04,2,F,NO REPORTADO,3
2019-06-04,8,M,CONTUNDENTES,1
2019-06-04,3,M,CONTUNDENTES,3
2019-06-04,2,M,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-04,5,F,CONTUNDENTES,1
2019-06-04,10,F,NO REPORTADO,2
2019-06-04,16,M,NO REPORTADO,1
2019-06-04,1,M,CONTUNDENTES,10
2019-06-04,2,M,SIN EMPLEO DE ARMAS,1
2019-06-04,1,M,SIN EMPLEO DE ARMAS,5
2019-06-04,3,F,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-04,3,F,NO REPORTADO,3
2019-06-04,1,F,ARMA BLANCA / CORTOPUNZANTE,4
2019-06-04,3,F,CONTUNDENTES,4
2019-06-04,19,M,NO REPORTADO,1
2019-06-04,4,F,NO REPORTADO,2
2019-06-05,5,F,NO REPORTADO,1
2019-06-05,1,M,SIN EMPLEO DE ARMAS,7
2019-06-05,5,F,CONTUNDENTES,1
2019-06-05,1,M,NO REPORTADO,9
2019-06-05,1,M,CONTUNDENTES,18
2019-06-05,7,M,NO REPORTADO,1
2019-06-05,2,M,CONTUNDENTES,3
2019-06-05,12,M,NO REPORTADO,1
2019-06-05,1,M,ARMA BLANCA / CORTOPUNZANTE,4
2019-06-05,2,F,ARMA BLANCA / CORTOPUNZANTE,2
2019-06-05,18,F,CONTUNDENTES,1
2019-06-05,1,F,SIN EMPLEO DE ARMAS,11
2019-06-05,2,M,NO REPORTADO,6
2019-06-05,1,F,CONTUNDENTES,32
2019-06-05,1,F,ARMA BLANCA / CORTOPUNZANTE,6
2019-06-05,3,F,SIN EMPLEO DE ARMAS,1
2019-06-05,3,F,NO REPORTADO,2
2019-06-05,2,F,SIN EMPLEO DE ARMAS,2
2019-06-05,1,F,NO REPORTADO,23
2019-06-05,3,F,CONTUNDENTES,3
2019-06-05,4,M,CONTUNDENTES,1
2019-06-05,4,F,CONTUNDENTES,2
2019-06-05,2,F,CONTUNDENTES,4
2019-06-05,6,F,NO REPORTADO,1
2019-06-05,2,F,NO REPORTADO,8
2019-06-06,4,M,NO REPORTADO,1
2019-06-06,3,F,NO REPORTADO,3
2019-06-06,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-06,3,F,CONTUNDENTES,2
2019-06-06,2,F,CONTUNDENTES,1
2019-06-06,4,F,NO REPORTADO,1
2019-06-06,1,M,NO REPORTADO,7
2019-06-06,7,F,NO REPORTADO,1
2019-06-06,2,M,NO REPORTADO,1
2019-06-06,3,M,NO REPORTADO,1
2019-06-06,1,M,ARMA BLANCA / CORTOPUNZANTE,6
2019-06-06,5,F,CONTUNDENTES,1
2019-06-06,1,F,NO REPORTADO,29
2019-06-06,1,F,ARMA BLANCA / CORTOPUNZANTE,11
2019-06-06,1,F,SIN EMPLEO DE ARMAS,16
2019-06-06,1,M,SIN EMPLEO DE ARMAS,4
2019-06-06,1,F,CONTUNDENTES,35
2019-06-06,9,M,NO REPORTADO,1
2019-06-06,2,F,NO REPORTADO,2
2019-06-06,8,F,CONTUNDENTES,1
2019-06-06,3,F,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-06,2,F,SIN EMPLEO DE ARMAS,2
2019-06-06,1,M,CONTUNDENTES,9
2019-06-06,5,M,CONTUNDENTES,1
2019-06-06,3,M,CONTUNDENTES,1
2019-06-06,6,F,CONTUNDENTES,1
2019-06-07,1,M,CONTUNDENTES,9
2019-06-07,4,F,NO REPORTADO,1
2019-06-07,5,F,CONTUNDENTES,1
2019-06-07,1,F,SIN EMPLEO DE ARMAS,13
2019-06-07,1,F,ARMA BLANCA / CORTOPUNZANTE,6
2019-06-07,2,F,ARMA BLANCA / CORTOPUNZANTE,3
2019-06-07,1,M,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-07,6,F,NO REPORTADO,1
2019-06-07,2,F,SIN EMPLEO DE ARMAS,1
2019-06-07,6,F,CONTUNDENTES,2
2019-06-07,3,F,CONTUNDENTES,1
2019-06-07,2,F,CONTUNDENTES,6
2019-06-07,3,F,SIN EMPLEO DE ARMAS,2
2019-06-07,1,F,NO REPORTADO,24
2019-06-07,1,M,NO REPORTADO,7
2019-06-07,1,M,SIN EMPLEO DE ARMAS,3
2019-06-07,15,M,NO REPORTADO,1
2019-06-07,3,M,CONTUNDENTES,1
2019-06-07,2,M,CONTUNDENTES,2
2019-06-07,9,F,NO REPORTADO,1
2019-06-07,2,M,NO REPORTADO,1
2019-06-07,3,F,NO REPORTADO,1
2019-06-07,2,F,NO REPORTADO,1
2019-06-07,4,F,CONTUNDENTES,2
2019-06-07,10,M,NO REPORTADO,1
2019-06-07,1,F,CONTUNDENTES,25
2019-06-08,4,M,CONTUNDENTES,1
2019-06-08,1,F,NO REPORTADO,21
2019-06-08,3,F,CONTUNDENTES,3
2019-06-08,5,F,CONTUNDENTES,1
2019-06-08,1,F,ARMA BLANCA / CORTOPUNZANTE,6
2019-06-08,1,F,CONTUNDENTES,27
2019-06-08,2,F,NO REPORTADO,4
2019-06-08,7,F,CONTUNDENTES,2
2019-06-08,4,F,NO REPORTADO,2
2019-06-08,3,F,NO REPORTADO,2
2019-06-08,1,M,CONTUNDENTES,13
2019-06-08,1,M,NO REPORTADO,8
2019-06-08,19,F,CONTUNDENTES,1
2019-06-08,2,F,CONTUNDENTES,8
2019-06-08,9,M,NO REPORTADO,1
2019-06-08,1,M,ARMA BLANCA / CORTOPUNZANTE,7
2019-06-08,1,F,SIN EMPLEO DE ARMAS,13
2019-06-08,1,M,SIN EMPLEO DE ARMAS,1
2019-06-08,2,F,SIN EMPLEO DE ARMAS,2
2019-06-08,2,M,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-08,5,M,NO REPORTADO,1
2019-06-08,2,F,ARMA BLANCA / CORTOPUNZANTE,2
2019-06-08,2,M,CONTUNDENTES,1
2019-06-09,7,F,CONTUNDENTES,2
2019-06-09,11,F,NO REPORTADO,1
2019-06-09,13,M,NO REPORTADO,1
2019-06-09,4,F,NO REPORTADO,1
2019-06-09,4,F,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-09,1,F,ARMA DE FUEGO,1
2019-06-09,3,M,NO REPORTADO,1
2019-06-09,4,M,CONTUNDENTES,1
2019-06-09,1,F,ARMA BLANCA / CORTOPUNZANTE,18
2019-06-09,2,M,CONTUNDENTES,1
2019-06-09,1,M,CONTUNDENTES,13
2019-06-09,1,F,SIN EMPLEO DE ARMAS,12
2019-06-09,1,F,NO REPORTADO,19
2019-06-09,3,F,NO REPORTADO,5
2019-06-09,1,F,CONTUNDENTES,32
2019-06-09,3,M,CONTUNDENTES,1
2019-06-09,2,F,SIN EMPLEO DE ARMAS,4
2019-06-09,2,F,NO REPORTADO,7
2019-06-09,4,F,CONTUNDENTES,1
2019-06-09,1,M,SIN EMPLEO DE ARMAS,2
2019-06-09,5,F,CONTUNDENTES,2
2019-06-09,5,F,NO REPORTADO,2
2019-06-09,3,F,CONTUNDENTES,2
2019-06-09,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-09,1,M,NO REPORTADO,6
2019-06-09,2,F,CONTUNDENTES,9
2019-06-09,8,M,NO REPORTADO,1
2019-06-09,1,M,ARMA BLANCA / CORTOPUNZANTE,4
2019-06-10,1,M,SIN EMPLEO DE ARMAS,9
2019-06-10,6,F,CONTUNDENTES,1
2019-06-10,3,M,NO REPORTADO,1
2019-06-10,5,F,NO REPORTADO,1
2019-06-10,1,F,CONTUNDENTES,30
2019-06-10,1,M,ARMA BLANCA / CORTOPUNZANTE,2
2019-06-10,4,F,CONTUNDENTES,1
2019-06-10,2,M,CONTUNDENTES,1
2019-06-10,2,F,ARMA BLANCA / CORTOPUNZANTE,2
2019-06-10,1,F,SIN EMPLEO DE ARMAS,19
2019-06-10,2,M,NO REPORTADO,1
2019-06-10,3,F,CONTUNDENTES,2
2019-06-10,1,M,NO REPORTADO,7
2019-06-10,3,F,NO REPORTADO,1
2019-06-10,1,F,ARMA BLANCA / CORTOPUNZANTE,7
2019-06-10,3,M,CONTUNDENTES,1
2019-06-10,8,F,CONTUNDENTES,1
2019-06-10,4,M,NO REPORTADO,1
2019-06-10,13,F,CONTUNDENTES,1
2019-06-10,5,M,CONTUNDENTES,1
2019-06-10,7,M,NO REPORTADO,1
2019-06-10,2,F,CONTUNDENTES,6
2019-06-10,1,F,NO REPORTADO,32
2019-06-10,1,M,CONTUNDENTES,14
2019-06-10,13,M,NO REPORTADO,1
2019-06-10,2,F,NO REPORTADO,9
2019-06-10,5,F,CONTUNDENTES,1
2019-06-10,4,M,CONTUNDENTES,1
2019-06-10,2,F,SIN EMPLEO DE ARMAS,2
2019-06-10,2,M,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-11,2,F,NO REPORTADO,5
2019-06-11,1,M,ARMA BLANCA / CORTOPUNZANTE,3
2019-06-11,6,F,SIN EMPLEO DE ARMAS,1
2019-06-11,1,M,NO REPORTADO,12
2019-06-11,3,F,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-11,12,M,NO REPORTADO,1
2019-06-11,2,F,CONTUNDENTES,3
2019-06-11,1,F,ARMA DE FUEGO,1
2019-06-11,4,M,CONTUNDENTES,1
2019-06-11,2,M,CONTUNDENTES,3
2019-06-11,8,F,NO REPORTADO,1
2019-06-11,2,M,NO REPORTADO,1
2019-06-11,1,F,SIN EMPLEO DE ARMAS,7
2019-06-11,3,F,CONTUNDENTES,2
2019-06-11,7,F,NO REPORTADO,1
2019-06-11,1,F,NO REPORTADO,27
2019-06-11,4,F,NO REPORTADO,3
2019-06-11,1,F,ARMA BLANCA / CORTOPUNZANTE,10
2019-06-11,2,F,ARMA BLANCA / CORTOPUNZANTE,2
2019-06-11,6,M,NO REPORTADO,1
2019-06-11,19,F,CONTUNDENTES,1
2019-06-11,17,M,NO REPORTADO,1
2019-06-11,1,M,CONTUNDENTES,12
2019-06-11,9,F,CONTUNDENTES,1
2019-06-11,3,F,NO REPORTADO,3
2019-06-11,1,F,CONTUNDENTES,25
2019-06-11,2,F,SIN EMPLEO DE ARMAS,2
2019-06-11,4,F,CONTUNDENTES,2
2019-06-11,1,M,SIN EMPLEO DE ARMAS,6
2019-06-12,3,F,CONTUNDENTES,5
2019-06-12,13,F,NO REPORTADO,1
2019-06-12,2,M,ARMA BLANCA / CORTOPUNZANTE,3
2019-06-12,7,M,NO REPORTADO,1
2019-06-12,1,F,ARMA DE FUEGO,2
2019-06-12,1,F,ARMA BLANCA / CORTOPUNZANTE,9
2019-06-12,7,F,NO REPORTADO,1
2019-06-12,1,M,SIN EMPLEO DE ARMAS,3
2019-06-12,3,M,CONTUNDENTES,2
2019-06-12,4,F,NO REPORTADO,2
2019-06-12,1,M,ARMA BLANCA / CORTOPUNZANTE,2
2019-06-12,1,M,NO REPORTADO,7
2019-06-12,12,M,NO REPORTADO,1
2019-06-12,3,F,SIN EMPLEO DE ARMAS,1
2019-06-12,2,F,NO REPORTADO,3
2019-06-12,2,F,SIN EMPLEO DE ARMAS,1
2019-06-12,1,F,CONTUNDENTES,31
2019-06-12,1,M,CONTUNDENTES,11
2019-06-12,4,F,CONTUNDENTES,3
2019-06-12,13,F,CONTUNDENTES,1
2019-06-12,2,M,NO REPORTADO,1
2019-06-12,1,F,SIN EMPLEO DE ARMAS,12
2019-06-12,3,F,NO REPORTADO,2
2019-06-12,2,M,CONTUNDENTES,3
2019-06-12,1,F,NO REPORTADO,19
2019-06-12,2,F,CONTUNDENTES,6
2019-06-12,3,M,NO REPORTADO,1
2019-06-13,1,F,NO REPORTADO,20
2019-06-13,1,M,CONTUNDENTES,9
2019-06-13,12,F,CONTUNDENTES,1
2019-06-13,4,F,SIN EMPLEO DE ARMAS,1
2019-06-13,4,F,CONTUNDENTES,3
2019-06-13,3,F,CONTUNDENTES,1
2019-06-13,2,F,NO REPORTADO,8
2019-06-13,5,F,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-13,2,M,CONTUNDENTES,3
2019-06-13,1,M,SIN EMPLEO DE ARMAS,3
2019-06-13,5,F,CONTUNDENTES,1
2019-06-13,1,F,ARMA BLANCA / CORTOPUNZANTE,13
2019-06-13,2,F,SIN EMPLEO DE ARMAS,1
2019-06-13,1,M,NO REPORTADO,14
2019-06-13,5,M,CONTUNDENTES,1
2019-06-13,2,F,CONTUNDENTES,5
2019-06-13,1,M,ARMA BLANCA / CORTOPUNZANTE,5
2019-06-13,10,F,CONTUNDENTES,1
2019-06-13,1,F,SIN EMPLEO DE ARMAS,12
2019-06-13,1,F,CONTUNDENTES,24
2019-06-13,4,F,NO REPORTADO,2
2019-06-13,12,F,NO REPORTADO,1
2019-06-13,7,M,NO REPORTADO,1
2019-06-13,14,M,NO REPORTADO,1
2019-06-13,3,F,NO REPORTADO,1
2019-06-14,2,F,NO REPORTADO,5
2019-06-14,5,F,CONTUNDENTES,1
2019-06-14,1,M,NO REPORTADO,11
2019-06-14,2,M,NO REPORTADO,1
2019-06-14,1,F,ARMA BLANCA / CORTOPUNZANTE,4
2019-06-14,3,F,CONTUNDENTES,2
2019-06-14,1,M,SIN EMPLEO DE ARMAS,5
2019-06-14,1,F,CONTUNDENTES,22
2019-06-14,3,M,NO REPORTADO,1
2019-06-14,2,M,SIN EMPLEO DE ARMAS,1
2019-06-14,2,M,CONTUNDENTES,1
2019-06-14,2,F,CONTUNDENTES,6
2019-06-14,3,F,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-14,6,F,CONTUNDENTES,2
2019-06-14,1,M,CONTUNDENTES,10
2019-06-14,13,M,NO REPORTADO,2
2019-06-14,1,F,SIN EMPLEO DE ARMAS,7
2019-06-14,13,F,CONTUNDENTES,1
2019-06-14,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-14,9,F,NO REPORTADO,1
2019-06-14,1,F,NO REPORTADO,19
2019-06-15,3,M,CONTUNDENTES,1
2019-06-15,3,F,CONTUNDENTES,1
2019-06-15,2,F,CONTUNDENTES,5
2019-06-15,3,F,NO REPORTADO,2
2019-06-15,3,F,SIN EMPLEO DE ARMAS,1
2019-06-15,2,M,CONTUNDENTES,2
2019-06-15,4,F,CONTUNDENTES,3
2019-06-15,1,M,CONTUNDENTES,8
2019-06-15,2,M,NO REPORTADO,2
2019-06-15,1,F,NO REPORTADO,33
2019-06-15,2,M,SIN EMPLEO DE ARMAS,1
2019-06-15,2,F,SIN EMPLEO DE ARMAS,4
2019-06-15,4,M,NO REPORTADO,1
2019-06-15,4,F,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-15,1,F,SIN EMPLEO DE ARMAS,12
2019-06-15,5,F,NO REPORTADO,1
2019-06-15,8,F,CONTUNDENTES,1
2019-06-15,1,F,ARMA BLANCA / CORTOPUNZANTE,12
2019-06-15,13,M,NO REPORTADO,1
2019-06-15,6,F,NO REPORTADO,1
2019-06-15,1,M,SIN EMPLEO DE ARMAS,5
2019-06-15,4,M,CONTUNDENTES,1
2019-06-15,16,F,CONTUNDENTES,1
2019-06-15,1,F,CONTUNDENTES,36
2019-06-15,2,F,NO REPORTADO,8
2019-06-15,2,M,ARMA BLANCA / CORTOPUNZANTE,2
2019-06-15,1,M,NO REPORTADO,8
2019-06-15,1,M,ARMA BLANCA / CORTOPUNZANTE,3
2019-06-15,12,F,CONTUNDENTES,1
2019-06-16,1,M,SIN EMPLEO DE ARMAS,5
2019-06-16,4,F,CONTUNDENTES,1
2019-06-16,4,M,CONTUNDENTES,1
2019-06-16,4,F,NO REPORTADO,5
2019-06-16,5,F,NO REPORTADO,1
2019-06-16,1,F,CONTUNDENTES,46
2019-06-16,17,M,NO REPORTADO,1
2019-06-16,3,F,CONTUNDENTES,1
2019-06-16,3,F,SIN EMPLEO DE ARMAS,1
2019-06-16,9,M,NO REPORTADO,1
2019-06-16,2,F,CONTUNDENTES,10
2019-06-16,9,F,NO REPORTADO,1
2019-06-16,6,M,CONTUNDENTES,1
2019-06-16,1,F,ARMA BLANCA / CORTOPUNZANTE,14
2019-06-16,8,F,CONTUNDENTES,1
2019-06-16,2,F,ARMA BLANCA / CORTOPUNZANTE,2
2019-06-16,12,F,CONTUNDENTES,1
2019-06-16,3,F,NO REPORTADO,1
2019-06-16,2,F,SIN EMPLEO DE ARMAS,3
2019-06-16,1,M,CONTUNDENTES,18
2019-06-16,7,F,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-16,1,F,SIN EMPLEO DE ARMAS,18
2019-06-16,2,M,CONTUNDENTES,3
2019-06-16,1,M,ARMA BLANCA / CORTOPUNZANTE,2
2019-06-16,3,M,NO REPORTADO,1
2019-06-16,17,F,CONTUNDENTES,1
2019-06-16,7,F,CONTUNDENTES,1
2019-06-16,2,F,NO REPORTADO,7
2019-06-16,1,F,NO REPORTADO,36
2019-06-16,1,M,NO REPORTADO,7
2019-06-16,2,M,NO REPORTADO,4
2019-06-16,2,M,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-16,5,F,CONTUNDENTES,1
2019-06-16,7,F,NO REPORTADO,1
2019-06-16,3,M,CONTUNDENTES,1
2019-06-16,6,F,CONTUNDENTES,2
2019-06-16,5,F,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-17,1,F,NO REPORTADO,21
2019-06-17,5,M,CONTUNDENTES,1
2019-06-17,1,F,SIN EMPLEO DE ARMAS,14
2019-06-17,1,M,SIN EMPLEO DE ARMAS,5
2019-06-17,5,F,CONTUNDENTES,1
2019-06-17,2,F,ARMA BLANCA / CORTOPUNZANTE,4
2019-06-17,19,F,CONTUNDENTES,1
2019-06-17,8,M,NO REPORTADO,1
2019-06-17,1,M,NO REPORTADO,9
2019-06-17,1,M,CONTUNDENTES,14
2019-06-17,3,M,CONTUNDENTES,1
2019-06-17,3,F,SIN EMPLEO DE ARMAS,2
2019-06-17,6,F,CONTUNDENTES,1
2019-06-17,7,M,CONTUNDENTES,1
2019-06-17,4,F,CONTUNDENTES,1
2019-06-17,2,F,CONTUNDENTES,3
2019-06-17,6,F,NO REPORTADO,1
2019-06-17,3,M,NO REPORTADO,1
2019-06-17,4,F,NO REPORTADO,1
2019-06-17,1,M,ARMA BLANCA / CORTOPUNZANTE,6
2019-06-17,7,F,CONTUNDENTES,1
2019-06-17,4,F,SIN EMPLEO DE ARMAS,1
2019-06-17,3,F,ARMA BLANCA / CORTOPUNZANTE,2
2019-06-17,3,F,CONTUNDENTES,2
2019-06-17,11,F,CONTUNDENTES,1
2019-06-17,1,F,ARMA BLANCA / CORTOPUNZANTE,14
2019-06-17,8,F,NO REPORTADO,1
2019-06-17,2,M,NO REPORTADO,2
2019-06-17,1,F,CONTUNDENTES,41
2019-06-17,3,F,NO REPORTADO,1
2019-06-17,19,M,NO REPORTADO,1
2019-06-17,2,F,NO REPORTADO,7
2019-06-18,1,F,ARMA BLANCA / CORTOPUNZANTE,10
2019-06-18,2,F,CONTUNDENTES,7
2019-06-18,9,F,CONTUNDENTES,1
2019-06-18,1,M,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-18,4,F,NO REPORTADO,2
2019-06-18,3,F,NO REPORTADO,2
2019-06-18,5,F,CONTUNDENTES,1
2019-06-18,1,F,ARMA DE FUEGO,3
2019-06-18,5,F,NO REPORTADO,2
2019-06-18,2,F,NO REPORTADO,1
2019-06-18,1,F,SIN EMPLEO DE ARMAS,14
2019-06-18,10,F,CONTUNDENTES,1
2019-06-18,2,M,ARMA BLANCA / CORTOPUNZANTE,2
2019-06-18,1,F,CONTUNDENTES,34
2019-06-18,1,M,NO REPORTADO,7
2019-06-18,2,M,NO REPORTADO,4
2019-06-18,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2019-06-18,2,M,SIN EMPLEO DE ARMAS,2
2019-06-18,4,F,SIN EMPLEO DE ARMAS,1
2019-06-18,1,M,SIN EMPLEO DE ARMAS,3
2019-06-18,3,F,SIN EMPLEO DE ARMAS,2
2019-06-18,17,M,NO REPORTADO,1
2019-06-18,1,M,CONTUNDENTES,11
2019-06-18,1,F,NO REPORTADO,28
2019-06-18,7,M,CONTUNDENTES,1
