FECHA HECHO,CANTIDAD,GENERO,ARMAS MEDIOS,Number of domestic violence
2018-01-25,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,12
2018-01-25,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,7
2018-01-25,7,FEMENINO,CONTUNDENTES,2
2018-01-25,1,FEMENINO,CONTUNDENTES,47
2018-01-25,2,FEMENINO,ESCOPOLAMINA,1
2018-01-25,1,FEMENINO,NO REPORTADO,10
2018-01-25,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-01-25,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2018-01-25,1,FEMENINO,SIN EMPLEO DE ARMAS,35
2018-01-25,1,MASCULINO,CONTUNDENTES,10
2018-01-25,4,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-01-25,1,MASCULINO,SIN EMPLEO DE ARMAS,3
2018-01-25,4,FEMENINO,SIN EMPLEO DE ARMAS,2
2018-01-25,3,MASCULINO,NO REPORTADO,1
2018-01-25,2,FEMENINO,CONTUNDENTES,6
2018-01-26,4,FEMENINO,CONTUNDENTES,2
2018-01-26,7,FEMENINO,NO REPORTADO,1
2018-01-26,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2018-01-26,1,MASCULINO,SIN EMPLEO DE ARMAS,5
2018-01-26,1,FEMENINO,CONTUNDENTES,36
2018-01-26,2,FEMENINO,NO REPORTADO,1
2018-01-26,2,FEMENINO,CONTUNDENTES,5
2018-01-26,3,MASCULINO,CONTUNDENTES,1
2018-01-26,16,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-01-26,2,MASCULINO,CONTUNDENTES,1
2018-01-26,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,2
2018-01-26,1,MASCULINO,NO REPORTADO,3
2018-01-26,2,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-01-26,1,FEMENINO,ARMA DE FUEGO,1
2018-01-26,1,FEMENINO,NO REPORTADO,10
2018-01-26,18,FEMENINO,NO REPORTADO,1
2018-01-26,6,FEMENINO,CONTUNDENTES,1
2018-01-26,5,FEMENINO,CONTUNDENTES,2
2018-01-26,6,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-01-26,1,FEMENINO,SIN EMPLEO DE ARMAS,20
2018-01-26,1,MASCULINO,CONTUNDENTES,12
2018-01-26,2,MASCULINO,NO REPORTADO,2
2018-01-26,1,FEMENINO,ESCOPOLAMINA,2
2018-01-26,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,3
2018-01-26,3,FEMENINO,NO REPORTADO,1
2018-01-26,2,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-01-26,2,MASCULINO,SIN EMPLEO DE ARMAS,2
2018-01-26,3,FEMENINO,CONTUNDENTES,3
2018-01-26,4,FEMENINO,NO REPORTADO,1
2018-01-26,4,MASCULINO,CONTUNDENTES,1
2018-01-27,4,FEMENINO,CONTUNDENTES,1
2018-01-27,1,FEMENINO,CONTUNDENTES,39
2018-01-27,2,FEMENINO,SIN EMPLEO DE ARMAS,3
2018-01-27,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-01-27,15,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-01-27,3,FEMENINO,ESCOPOLAMINA,1
2018-01-27,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-01-27,1,MASCULINO,NO REPORTADO,3
2018-01-27,3,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-01-27,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-01-27,1,MASCULINO,CONTUNDENTES,13
2018-01-27,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2018-01-27,3,MASCULINO,NO REPORTADO,2
2018-01-27,1,FEMENINO,NO REPORTADO,8
2018-01-27,1,FEMENINO,SIN EMPLEO DE ARMAS,17
2018-01-27,2,MASCULINO,CONTUNDENTES,2
2018-01-27,1,FEMENINO,ESCOPOLAMINA,1
2018-01-27,1,MASCULINO,ESCOPOLAMINA,3
2018-01-27,19,FEMENINO,NO REPORTADO,1
2018-01-27,1,FEMENINO,ARMA DE FUEGO,1
2018-01-27,2,FEMENINO,NO REPORTADO,5
2018-01-27,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,10
2018-01-27,3,FEMENINO,CONTUNDENTES,1
2018-01-27,1,MASCULINO,SIN EMPLEO DE ARMAS,5
2018-01-27,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,2
2018-01-27,6,MASCULINO,CONTUNDENTES,1
2018-01-27,9,FEMENINO,CONTUNDENTES,1
2018-01-27,2,FEMENINO,CONTUNDENTES,10
2018-01-27,6,FEMENINO,CONTUNDENTES,1
2018-01-27,8,FEMENINO,CONTUNDENTES,2
2018-01-27,5,FEMENINO,CONTUNDENTES,1
2018-01-27,2,MASCULINO,SIN EMPLEO DE ARMAS,2
2018-01-28,3,FEMENINO,SIN EMPLEO DE ARMAS,5
2018-01-28,4,FEMENINO,NO REPORTADO,1
2018-01-28,2,FEMENINO,SIN EMPLEO DE ARMAS,8
2018-01-28,5,MASCULINO,NO REPORTADO,1
2018-01-28,1,FEMENINO,NO REPORTADO,23
2018-01-28,14,FEMENINO,CONTUNDENTES,1
2018-01-28,2,MASCULINO,CONTUNDENTES,2
2018-01-28,3,FEMENINO,CONTUNDENTES,2
2018-01-28,1,FEMENINO,ARMA DE FUEGO,1
2018-01-28,2,FEMENINO,ESCOPOLAMINA,1
2018-01-28,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,15
2018-01-28,4,MASCULINO,CONTUNDENTES,1
2018-01-28,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-01-28,4,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-01-28,7,FEMENINO,NO REPORTADO,1
2018-01-28,2,FEMENINO,CONTUNDENTES,8
2018-01-28,4,FEMENINO,CONTUNDENTES,3
2018-01-28,1,FEMENINO,ESCOPOLAMINA,3
2018-01-28,18,FEMENINO,CONTUNDENTES,1
2018-01-28,4,MASCULINO,SIN EMPLEO DE ARMAS,2
2018-01-28,5,MASCULINO,CONTUNDENTES,1
2018-01-28,1,MASCULINO,SIN EMPLEO DE ARMAS,7
2018-01-28,1,FEMENINO,CONTUNDENTES,54
2018-01-28,1,MASCULINO,NO REPORTADO,2
2018-01-28,1,FEMENINO,SIN EMPLEO DE ARMAS,37
2018-01-28,10,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-01-28,2,FEMENINO,NO REPORTADO,1
2018-01-28,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-01-28,5,FEMENINO,CONTUNDENTES,3
2018-01-28,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,9
2018-01-28,1,MASCULINO,CONTUNDENTES,9
2018-01-28,2,MASCULINO,SIN EMPLEO DE ARMAS,1
2018-01-29,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,3
2018-01-29,1,FEMENINO,SIN EMPLEO DE ARMAS,36
2018-01-29,1,FEMENINO,NO REPORTADO,15
2018-01-29,1,FEMENINO,CONTUNDENTES,29
2018-01-29,15,FEMENINO,CONTUNDENTES,1
2018-01-29,3,FEMENINO,NO REPORTADO,2
2018-01-29,14,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-01-29,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-01-29,1,FEMENINO,ESCOPOLAMINA,1
2018-01-29,1,MASCULINO,CONTUNDENTES,12
2018-01-29,2,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-01-29,2,MASCULINO,NO REPORTADO,2
2018-01-29,4,MASCULINO,NO REPORTADO,1
2018-01-29,5,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-01-29,7,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-01-29,4,FEMENINO,CONTUNDENTES,3
2018-01-29,4,FEMENINO,NO REPORTADO,1
2018-01-29,3,FEMENINO,CONTUNDENTES,2
2018-01-29,2,MASCULINO,SIN EMPLEO DE ARMAS,2
2018-01-29,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,9
2018-01-29,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2018-01-29,6,FEMENINO,CONTUNDENTES,2
2018-01-29,2,MASCULINO,CONTUNDENTES,3
2018-01-29,1,MASCULINO,NO REPORTADO,4
2018-01-29,1,MASCULINO,SIN EMPLEO DE ARMAS,8
2018-01-29,2,FEMENINO,CONTUNDENTES,7
2018-01-29,10,MASCULINO,NO REPORTADO,1
2018-01-29,2,FEMENINO,NO REPORTADO,3
2018-01-30,3,FEMENINO,SIN EMPLEO DE ARMAS,3
2018-01-30,2,FEMENINO,NO REPORTADO,3
2018-01-30,1,MASCULINO,CONTUNDENTES,8
2018-01-30,2,FEMENINO,CONTUNDENTES,11
2018-01-30,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,3
2018-01-30,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2018-01-30,1,FEMENINO,NO REPORTADO,10
2018-01-30,6,FEMENINO,CONTUNDENTES,1
2018-01-30,2,FEMENINO,SIN EMPLEO DE ARMAS,7
2018-01-30,7,FEMENINO,CONTUNDENTES,1
2018-01-30,1,MASCULINO,SIN EMPLEO DE ARMAS,9
2018-01-30,1,FEMENINO,CONTUNDENTES,27
2018-01-30,5,FEMENINO,NO REPORTADO,2
2018-01-30,3,FEMENINO,CONTUNDENTES,1
2018-01-30,4,FEMENINO,CONTUNDENTES,1
2018-01-30,1,MASCULINO,NO REPORTADO,5
2018-01-30,1,FEMENINO,SIN EMPLEO DE ARMAS,19
2018-01-30,2,MASCULINO,NO REPORTADO,1
2018-01-30,3,MASCULINO,CONTUNDENTES,2
2018-01-30,4,FEMENINO,SIN EMPLEO DE ARMAS,2
2018-01-30,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,4
2018-01-30,19,FEMENINO,CONTUNDENTES,1
2018-01-30,5,FEMENINO,CONTUNDENTES,1
2018-01-30,2,MASCULINO,SIN EMPLEO DE ARMAS,2
2018-01-30,11,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-01-30,15,MASCULINO,NO REPORTADO,1
2018-01-30,2,MASCULINO,CONTUNDENTES,3
2018-01-31,14,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-01-31,2,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-01-31,7,MASCULINO,CONTUNDENTES,1
2018-01-31,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-01-31,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,9
2018-01-31,5,FEMENINO,CONTUNDENTES,1
2018-01-31,3,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-01-31,1,FEMENINO,ARMA DE FUEGO,1
2018-01-31,6,MASCULINO,SIN EMPLEO DE ARMAS,1
2018-01-31,2,FEMENINO,CONTUNDENTES,4
2018-01-31,1,FEMENINO,CONTUNDENTES,35
2018-01-31,3,FEMENINO,CONTUNDENTES,5
2018-01-31,1,FEMENINO,SIN EMPLEO DE ARMAS,18
2018-01-31,1,MASCULINO,CONTUNDENTES,9
2018-01-31,8,FEMENINO,CONTUNDENTES,1
2018-01-31,1,MASCULINO,NO REPORTADO,2
2018-01-31,17,FEMENINO,CONTUNDENTES,1
2018-01-31,9,MASCULINO,NO REPORTADO,1
2018-01-31,4,FEMENINO,NO REPORTADO,1
2018-01-31,1,FEMENINO,NO REPORTADO,14
2018-01-31,2,FEMENINO,SIN EMPLEO DE ARMAS,3
2018-01-31,2,FEMENINO,NO REPORTADO,2
2018-01-31,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-01-31,4,MASCULINO,CONTUNDENTES,1
2018-01-31,4,MASCULINO,NO REPORTADO,2
2018-01-31,1,MASCULINO,SIN EMPLEO DE ARMAS,6
2018-02-01,4,FEMENINO,CONTUNDENTES,1
2018-02-01,10,MASCULINO,CONTUNDENTES,1
2018-02-01,1,MASCULINO,NO REPORTADO,5
2018-02-01,17,FEMENINO,CONTUNDENTES,1
2018-02-01,1,FEMENINO,CONTUNDENTES,36
2018-02-01,19,FEMENINO,NO REPORTADO,1
2018-02-01,4,MASCULINO,CONTUNDENTES,1
2018-02-01,14,FEMENINO,CONTUNDENTES,1
2018-02-01,2,FEMENINO,SIN EMPLEO DE ARMAS,2
2018-02-01,1,FEMENINO,SIN EMPLEO DE ARMAS,13
2018-02-01,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,5
2018-02-01,2,FEMENINO,CONTUNDENTES,6
2018-02-01,5,FEMENINO,CONTUNDENTES,2
2018-02-01,3,FEMENINO,NO REPORTADO,3
2018-02-01,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-01,1,MASCULINO,CONTUNDENTES,6
2018-02-01,7,MASCULINO,SIN EMPLEO DE ARMAS,1
2018-02-01,6,FEMENINO,CONTUNDENTES,1
2018-02-01,5,FEMENINO,NO REPORTADO,1
2018-02-01,1,FEMENINO,NO REPORTADO,24
2018-02-01,6,FEMENINO,NO REPORTADO,1
2018-02-01,2,FEMENINO,NO REPORTADO,3
2018-02-01,3,FEMENINO,CONTUNDENTES,3
2018-02-01,2,MASCULINO,NO REPORTADO,1
2018-02-01,2,MASCULINO,CONTUNDENTES,5
2018-02-01,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,4
2018-02-01,1,FEMENINO,ARMA DE FUEGO,1
2018-02-01,1,MASCULINO,SIN EMPLEO DE ARMAS,4
2018-02-01,5,MASCULINO,NO REPORTADO,1
2018-02-01,2,MASCULINO,SIN EMPLEO DE ARMAS,2
2018-02-02,4,FEMENINO,CONTUNDENTES,1
2018-02-02,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,8
2018-02-02,1,MASCULINO,SIN EMPLEO DE ARMAS,2
2018-02-02,2,FEMENINO,SIN EMPLEO DE ARMAS,2
2018-02-02,3,MASCULINO,NO REPORTADO,1
2018-02-02,2,MASCULINO,CONTUNDENTES,4
2018-02-02,1,MASCULINO,CONTUNDENTES,15
2018-02-02,5,MASCULINO,SIN EMPLEO DE ARMAS,1
2018-02-02,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-02-02,1,FEMENINO,SIN EMPLEO DE ARMAS,12
2018-02-02,15,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-02,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-02,13,FEMENINO,CONTUNDENTES,1
2018-02-02,1,FEMENINO,NO REPORTADO,21
2018-02-02,1,FEMENINO,CONTUNDENTES,37
2018-02-02,1,MASCULINO,NO REPORTADO,5
2018-02-02,3,MASCULINO,CONTUNDENTES,2
2018-02-02,12,FEMENINO,NO REPORTADO,1
2018-02-02,4,MASCULINO,NO REPORTADO,1
2018-02-02,2,FEMENINO,NO REPORTADO,4
2018-02-02,14,FEMENINO,CONTUNDENTES,1
2018-02-02,2,FEMENINO,CONTUNDENTES,8
2018-02-02,3,FEMENINO,CONTUNDENTES,3
2018-02-02,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-02-02,3,FEMENINO,NO REPORTADO,4
2018-02-02,6,FEMENINO,CONTUNDENTES,1
2018-02-03,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,8
2018-02-03,4,FEMENINO,CONTUNDENTES,1
2018-02-03,14,FEMENINO,CONTUNDENTES,1
2018-02-03,1,FEMENINO,NO REPORTADO,12
2018-02-03,1,FEMENINO,SIN EMPLEO DE ARMAS,10
2018-02-03,1,MASCULINO,NO REPORTADO,2
2018-02-03,11,MASCULINO,NO REPORTADO,1
2018-02-03,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-03,2,FEMENINO,CONTUNDENTES,5
2018-02-03,3,FEMENINO,CONTUNDENTES,2
2018-02-03,1,FEMENINO,CONTUNDENTES,43
2018-02-03,3,FEMENINO,NO REPORTADO,2
2018-02-03,9,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-03,1,MASCULINO,CONTUNDENTES,15
2018-02-03,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-02-03,2,MASCULINO,NO REPORTADO,1
2018-02-03,4,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-02-03,1,MASCULINO,SIN EMPLEO DE ARMAS,2
2018-02-03,2,FEMENINO,NO REPORTADO,1
2018-02-03,2,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-03,7,FEMENINO,CONTUNDENTES,2
2018-02-03,4,FEMENINO,NO REPORTADO,1
2018-02-03,1,FEMENINO,ARMA DE FUEGO,1
2018-02-03,4,MASCULINO,CONTUNDENTES,1
2018-02-04,4,FEMENINO,CONTUNDENTES,3
2018-02-04,1,MASCULINO,CONTUNDENTES,13
2018-02-04,3,FEMENINO,NO REPORTADO,2
2018-02-04,2,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-04,1,MASCULINO,NO REPORTADO,9
2018-02-04,1,MASCULINO,ARMA DE FUEGO,1
2018-02-04,2,FEMENINO,CONTUNDENTES,10
2018-02-04,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,11
2018-02-04,15,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-04,3,MASCULINO,CONTUNDENTES,1
2018-02-04,11,FEMENINO,CONTUNDENTES,1
2018-02-04,5,FEMENINO,CONTUNDENTES,2
2018-02-04,4,FEMENINO,NO REPORTADO,2
2018-02-04,1,FEMENINO,CONTUNDENTES,44
2018-02-04,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-04,2,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-02-04,7,FEMENINO,NO REPORTADO,1
2018-02-04,1,FEMENINO,NO REPORTADO,15
2018-02-04,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,3
2018-02-04,19,MASCULINO,NO REPORTADO,1
2018-02-04,10,FEMENINO,CONTUNDENTES,1
2018-02-04,6,FEMENINO,CONTUNDENTES,1
2018-02-04,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-04,1,FEMENINO,SIN EMPLEO DE ARMAS,13
2018-02-04,2,MASCULINO,CONTUNDENTES,4
2018-02-04,1,MASCULINO,SIN EMPLEO DE ARMAS,1
2018-02-04,2,MASCULINO,NO REPORTADO,3
2018-02-04,14,FEMENINO,CONTUNDENTES,1
2018-02-04,2,FEMENINO,NO REPORTADO,6
2018-02-04,3,FEMENINO,CONTUNDENTES,3
2018-02-04,2,MASCULINO,SIN EMPLEO DE ARMAS,2
2018-02-04,16,FEMENINO,CONTUNDENTES,1
2018-02-04,7,MASCULINO,NO REPORTADO,1
2018-02-04,11,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-02-05,1,MASCULINO,CONTUNDENTES,11
2018-02-05,2,MASCULINO,SIN EMPLEO DE ARMAS,2
2018-02-05,1,FEMENINO,CONTUNDENTES,48
2018-02-05,9,FEMENINO,NO REPORTADO,1
2018-02-05,1,MASCULINO,SIN EMPLEO DE ARMAS,1
2018-02-05,1,MASCULINO,NO REPORTADO,6
2018-02-05,3,FEMENINO,NO REPORTADO,1
2018-02-05,2,MASCULINO,CONTUNDENTES,2
2018-02-05,2,FEMENINO,NO REPORTADO,4
2018-02-05,3,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,2
2018-02-05,2,FEMENINO,CONTUNDENTES,9
2018-02-05,4,MASCULINO,NO REPORTADO,1
2018-02-05,5,FEMENINO,NO REPORTADO,1
2018-02-05,3,MASCULINO,NO REPORTADO,1
2018-02-05,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2018-02-05,5,FEMENINO,CONTUNDENTES,1
2018-02-05,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,2
2018-02-05,9,MASCULINO,NO REPORTADO,1
2018-02-05,1,FEMENINO,NO REPORTADO,25
2018-02-05,4,FEMENINO,CONTUNDENTES,2
2018-02-05,3,FEMENINO,CONTUNDENTES,3
2018-02-05,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,11
2018-02-05,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-05,1,FEMENINO,SIN EMPLEO DE ARMAS,10
2018-02-05,4,FEMENINO,SIN EMPLEO DE ARMAS,2
2018-02-05,2,MASCULINO,NO REPORTADO,1
2018-02-05,2,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-05,6,FEMENINO,CONTUNDENTES,1
2018-02-05,7,FEMENINO,CONTUNDENTES,2
2018-02-06,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,9
2018-02-06,4,FEMENINO,CONTUNDENTES,2
2018-02-06,1,MASCULINO,SIN EMPLEO DE ARMAS,5
2018-02-06,2,FEMENINO,SIN EMPLEO DE ARMAS,3
2018-02-06,4,FEMENINO,NO REPORTADO,1
2018-02-06,5,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-02-06,2,FEMENINO,CONTUNDENTES,2
2018-02-06,2,MASCULINO,NO REPORTADO,1
2018-02-06,6,FEMENINO,CONTUNDENTES,2
2018-02-06,14,FEMENINO,CONTUNDENTES,1
2018-02-06,3,FEMENINO,NO REPORTADO,3
2018-02-06,6,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-02-06,1,MASCULINO,CONTUNDENTES,7
2018-02-06,1,FEMENINO,CONTUNDENTES,38
2018-02-06,1,FEMENINO,SIN EMPLEO DE ARMAS,13
2018-02-06,5,FEMENINO,CONTUNDENTES,2
2018-02-06,2,FEMENINO,NO REPORTADO,5
2018-02-06,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,4
2018-02-06,3,FEMENINO,CONTUNDENTES,3
2018-02-06,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,2
2018-02-06,1,FEMENINO,ARMA DE FUEGO,2
2018-02-06,1,FEMENINO,NO REPORTADO,10
2018-02-06,1,MASCULINO,NO REPORTADO,6
2018-02-06,14,MASCULINO,NO REPORTADO,1
2018-02-06,3,MASCULINO,CONTUNDENTES,1
2018-02-06,16,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-07,3,FEMENINO,CONTUNDENTES,5
2018-02-07,2,FEMENINO,CONTUNDENTES,3
2018-02-07,2,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-02-07,2,MASCULINO,CONTUNDENTES,2
2018-02-07,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-02-07,2,FEMENINO,NO REPORTADO,3
2018-02-07,1,MASCULINO,CONTUNDENTES,12
2018-02-07,5,MASCULINO,NO REPORTADO,1
2018-02-07,4,FEMENINO,NO REPORTADO,1
2018-02-07,3,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-02-07,1,FEMENINO,NO REPORTADO,17
2018-02-07,4,MASCULINO,CONTUNDENTES,2
2018-02-07,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,10
2018-02-07,7,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-07,4,FEMENINO,CONTUNDENTES,1
2018-02-07,15,FEMENINO,CONTUNDENTES,1
2018-02-07,1,MASCULINO,NO REPORTADO,7
2018-02-07,1,FEMENINO,CONTUNDENTES,37
2018-02-07,7,FEMENINO,CONTUNDENTES,1
2018-02-07,10,MASCULINO,NO REPORTADO,1
2018-02-07,1,FEMENINO,SIN EMPLEO DE ARMAS,14
2018-02-07,1,MASCULINO,SIN EMPLEO DE ARMAS,6
2018-02-07,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-07,5,FEMENINO,CONTUNDENTES,2
2018-02-07,5,FEMENINO,NO REPORTADO,1
2018-02-07,3,FEMENINO,NO REPORTADO,1
2018-02-07,2,FEMENINO,SIN EMPLEO DE ARMAS,4
2018-02-08,3,MASCULINO,NO REPORTADO,1
2018-02-08,1,MASCULINO,CONTUNDENTES,13
2018-02-08,6,FEMENINO,CONTUNDENTES,1
2018-02-08,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,3
2018-02-08,2,MASCULINO,CONTUNDENTES,4
2018-02-08,8,FEMENINO,CONTUNDENTES,1
2018-02-08,6,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-02-08,3,FEMENINO,CONTUNDENTES,2
2018-02-08,11,FEMENINO,CONTUNDENTES,1
2018-02-08,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-08,1,MASCULINO,SIN EMPLEO DE ARMAS,7
2018-02-08,1,FEMENINO,SIN EMPLEO DE ARMAS,11
2018-02-08,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-02-08,12,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-08,4,FEMENINO,SIN EMPLEO DE ARMAS,2
2018-02-08,2,FEMENINO,CONTUNDENTES,11
2018-02-08,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,7
2018-02-08,2,MASCULINO,SIN EMPLEO DE ARMAS,1
2018-02-08,1,MASCULINO,NO REPORTADO,4
2018-02-08,3,FEMENINO,NO REPORTADO,3
2018-02-08,1,FEMENINO,NO REPORTADO,16
2018-02-08,2,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2018-02-08,1,MASCULINO,ARMA DE FUEGO,1
2018-02-08,16,FEMENINO,CONTUNDENTES,1
2018-02-08,2,FEMENINO,NO REPORTADO,3
2018-02-08,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2018-02-08,1,FEMENINO,CONTUNDENTES,34
2018-02-08,2,FEMENINO,SIN EMPLEO DE ARMAS,2
2018-02-08,2,MASCULINO,NO REPORTADO,2
2018-02-08,8,MASCULINO,NO REPORTADO,1
2018-02-08,4,MASCULINO,NO REPORTADO,1
2018-02-09,4,FEMENINO,CONTUNDENTES,3
2018-02-09,1,FEMENINO,NO REPORTADO,12
2018-02-09,2,FEMENINO,NO REPORTADO,5
2018-02-09,1,MASCULINO,CONTUNDENTES,14
2018-02-09,4,MASCULINO,CONTUNDENTES,1
2018-02-09,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,7
2018-02-09,2,MASCULINO,NO REPORTADO,2
2018-02-09,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-09,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,3
2018-02-09,4,FEMENINO,NO REPORTADO,2
2018-02-09,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,3
2018-02-09,15,FEMENINO,CONTUNDENTES,1
2018-02-09,2,FEMENINO,SIN EMPLEO DE ARMAS,5
2018-02-09,2,FEMENINO,CONTUNDENTES,5
2018-02-09,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2018-02-09,1,FEMENINO,CONTUNDENTES,24
2018-02-09,1,MASCULINO,NO REPORTADO,7
2018-02-09,6,FEMENINO,CONTUNDENTES,1
2018-02-09,5,FEMENINO,CONTUNDENTES,2
2018-02-09,3,FEMENINO,CONTUNDENTES,2
2018-02-09,8,MASCULINO,NO REPORTADO,1
2018-02-09,1,FEMENINO,SIN EMPLEO DE ARMAS,13
2018-02-09,1,MASCULINO,SIN EMPLEO DE ARMAS,4
2018-02-09,3,FEMENINO,NO REPORTADO,1
2018-02-09,10,FEMENINO,CONTUNDENTES,1
2018-02-09,2,MASCULINO,CONTUNDENTES,2
2018-02-10,1,FEMENINO,ARMA DE FUEGO,1
2018-02-10,18,FEMENINO,CONTUNDENTES,1
2018-02-10,2,MASCULINO,NO REPORTADO,1
2018-02-10,2,FEMENINO,CONTUNDENTES,14
2018-02-10,6,FEMENINO,CONTUNDENTES,2
2018-02-10,11,FEMENINO,SIN EMPLEO DE ARMAS,1
2018-02-10,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,7
